Date,Time,CO,NMHC,Nox,NO2,T,RH,AH
20041001,1500,2.4,-200,278,105,25.4,47.4,1.5170
20041001,1600,3.4,-200,372,136,26.4,45.4,1.5400
20041001,1700,5.6,-200,540,169,25.8,46.9,1.5375
20041001,1800,-200,-200,-200,-200,25.3,49.6,1.5805
20041001,1900,-200,-200,-200,-200,24.2,54.3,1.6117
20041001,2000,-200,-200,-200,-200,22.8,58.1,1.5951
20041001,2100,-200,-200,-200,-200,21.5,63.2,1.5993
20041001,2200,-200,-200,-200,-200,21.3,63.0,1.5798
20041001,2300,-200,-200,-200,-200,20.8,64.1,1.5540
20041002,0000,-200,-200,-200,-200,20.6,64.0,1.5346
20041002,0100,-200,-200,-200,-200,20.6,63.4,1.5190
20041002,0200,-200,-200,-200,-200,20.4,64.4,1.5220
20041002,0300,-200,-200,-200,-200,21.3,61.0,1.5290
20041002,0400,-200,-200,-200,-200,20.5,64.0,1.5247
20041002,0500,-200,-200,-200,-200,20.3,65.3,1.5321
20041002,0600,-200,-200,-200,-200,20.1,65.9,1.5321
20041002,0700,-200,-200,-200,-200,20.2,65.6,1.5368
20041002,0800,-200,-200,-200,-200,21.1,62.8,1.5481
20041002,0900,-200,-200,-200,-200,22.5,57.5,1.5518
20041002,1000,-200,-200,-200,-200,24.2,51.9,1.5426
20041002,1100,-200,-200,-200,-200,25.2,48.9,1.5437
20041002,1200,-200,-200,-200,-200,25.8,47.8,1.5662
20041002,1300,-200,-200,-200,-200,25.7,49.2,1.5988
20041002,1400,-200,-200,-200,-200,25.8,49.6,1.6213
20041002,1500,-200,-200,-200,-200,25.7,48.8,1.5913
20041002,1600,-200,-200,-200,-200,26.5,45.9,1.5626
20041002,1700,-200,-200,-200,-200,25.4,48.9,1.5650
20041002,1800,-200,-200,-200,-200,24.4,52.5,1.5830
20041002,1900,-200,-200,-200,-200,23.9,54.6,1.5936
20041002,2000,-200,-200,-200,-200,22.9,57.9,1.5958
20041002,2100,-200,-200,-200,-200,22.1,61.1,1.6012
20041002,2200,-200,-200,-200,-200,20.8,65.6,1.5898
20041002,2300,-200,-200,-200,-200,21.7,60.8,1.5630
20041003,0000,-200,-200,-200,-200,21.1,62.8,1.5505
20041003,0100,-200,-200,-200,-200,20.7,63.2,1.5240
20041003,0200,-200,-200,-200,-200,21.2,61.5,1.5241
20041003,0300,-200,-200,-200,-200,20.3,64.6,1.5180
20041003,0400,-200,-200,-200,-200,20.2,64.4,1.5035
20041003,0500,-200,-200,-200,-200,20.1,65.3,1.5153
20041003,0600,-200,-200,-200,-200,19.9,66.0,1.5141
20041003,0700,-200,-200,-200,-200,19.8,66.4,1.5145
20041003,0800,-200,-200,-200,-200,20.4,64.1,1.5178
20041003,0900,-200,-200,-200,-200,21.6,60.8,1.5496
20041003,1000,-200,-200,-200,-200,23.5,54.5,1.5553
20041003,1100,-200,-200,-200,-200,25.7,46.6,1.5105
20041003,1200,-200,-200,-200,-200,26.6,43.7,1.5031
20041003,1300,-200,-200,-200,-200,27.4,41.8,1.5056
20041003,1400,-200,-200,-200,-200,27.4,42.8,1.5344
20041003,1500,-200,-200,-200,-200,27.1,43.3,1.5255
20041003,1600,-200,-200,-200,-200,26.9,44.4,1.5510
20041003,1700,-200,-200,-200,-200,26.9,44.4,1.5538
20041003,1800,-200,-200,-200,-200,24.7,51.9,1.5868
20041003,1900,-200,-200,-200,-200,23.7,55.6,1.6074
20041003,2000,-200,-200,-200,-200,22.7,59.6,1.6261
20041003,2100,-200,-200,-200,-200,21.9,61.4,1.5946
20041003,2200,-200,-200,-200,-200,22.0,59.8,1.5620
20041003,2300,-200,-200,-200,-200,20.5,64.9,1.5473
20041004,0000,-200,-200,-200,-200,19.8,66.9,1.5277
20041004,0100,-200,-200,-200,-200,18.4,71.6,1.4997
20041004,0200,-200,-200,-200,-200,18.9,68.6,1.4818
20041004,0300,-200,-200,-200,-200,17.8,72.3,1.4546
20041004,0400,-200,-200,-200,-200,17.1,73.9,1.4262
20041004,0500,-200,-200,-200,-200,17.7,70.3,1.4088
20041004,0600,-200,-200,-200,-200,17.1,71.8,1.3936
20041004,0700,-200,-200,-200,-200,18.3,67.5,1.4044
20041004,0800,-200,-200,-200,-200,18.5,67.0,1.4135
20041004,0900,-200,-200,-200,-200,19.9,61.7,1.4193
20041004,1000,-200,-200,-200,-200,22.9,52.6,1.4519
20041004,1100,-200,-200,-200,-200,24.2,49.0,1.4586
20041004,1200,-200,-200,-200,-200,25.8,44.7,1.4590
20041004,1300,-200,-200,-200,-200,26.0,44.5,1.4731
20041004,1400,-200,-200,-200,-200,27.1,40.2,1.4217
20041004,1500,-200,-200,-200,-200,27.4,39.8,1.4318
20041004,1600,-200,-200,-200,-200,28.9,36.3,1.4291
20041004,1700,-200,-200,-200,-200,28.4,37.5,1.4251
20041004,1800,-200,-200,-200,-200,26.0,43.9,1.4562
20041004,1900,-200,-200,-200,-200,24.3,49.6,1.4860
20041004,2000,-200,-200,-200,-200,23.3,53.0,1.4939
20041004,2100,-200,-200,-200,-200,22.6,55.1,1.4899
20041004,2200,-200,-200,-200,-200,21.2,59.3,1.4787
20041004,2300,-200,-200,-200,-200,20.6,60.9,1.4642
20041005,0000,-200,-200,-200,-200,20.0,63.1,1.4592
20041005,0100,-200,-200,-200,-200,19.7,63.4,1.4383
20041005,0200,-200,-200,-200,-200,20.8,58.8,1.4305
20041005,0300,-200,-200,-200,-200,17.8,69.8,1.4058
20041005,0400,-200,-200,-200,-200,18.8,65.3,1.4023
20041005,0500,-200,-200,-200,-200,17.6,69.5,1.3889
20041005,0600,-200,-200,-200,-200,17.4,69.7,1.3714
20041005,0700,-200,-200,-200,-200,17.4,70.1,1.3783
20041005,0800,-200,-200,-200,-200,18.5,65.5,1.3787
20041005,0900,-200,-200,-200,-200,20.6,58.5,1.4054
20041005,1000,-200,-200,-200,-200,23.9,48.7,1.4269
20041005,1100,-200,-200,-200,-200,26.0,43.8,1.4499
20041005,1200,-200,-200,-200,-200,28.6,37.3,1.4423
20041005,1300,-200,-200,-200,-200,27.9,38.0,1.4029
20041005,1400,-200,-200,-200,-200,28.4,37.6,1.4282
20041005,1500,-200,-200,-200,-200,28.5,37.3,1.4329
20041005,1600,-200,-200,-200,-200,30.8,31.8,1.3908
20041005,1700,-200,-200,-200,-200,29.7,33.1,1.3546
20041005,1800,-200,-200,-200,-200,27.0,40.2,1.4158
20041005,1900,-200,-200,-200,-200,25.6,47.5,1.5390
20041005,2000,-200,-200,-200,-200,23.9,57.2,1.6774
20041005,2100,-200,-200,-200,-200,22.7,60.8,1.6582
20041005,2200,-200,-200,-200,-200,21.8,59.9,1.5492
20041005,2300,-200,-200,-200,-200,22.4,58.3,1.5610
20041006,0000,-200,-200,-200,-200,21.7,60.2,1.5442
20041006,0100,-200,-200,-200,-200,21.2,61.4,1.5258
20041006,0200,-200,-200,-200,-200,19.3,68.4,1.5130
20041006,0300,-200,-200,-200,-200,19.8,65.1,1.4900
20041006,0400,-200,-200,-200,-200,20.0,62.9,1.4495
20041006,0500,-200,-200,-200,-200,18.3,68.5,1.4291
20041006,0600,-200,-200,-200,-200,18.1,68.5,1.4067
20041006,0700,-200,-200,-200,-200,17.6,70.5,1.4057
20041006,0800,-200,-200,-200,-200,18.3,67.8,1.4091
20041006,0900,-200,-200,-200,-200,20.4,61.2,1.4470
20041006,1000,-200,-200,-200,-200,22.5,55.6,1.4990
20041006,1100,-200,-200,-200,-200,25.7,46.4,1.5070
20041006,1200,-200,-200,-200,-200,26.8,44.6,1.5467
20041006,1300,-200,-200,-200,-200,26.0,46.4,1.5414
20041006,1400,-200,-200,-200,-200,26.3,46.0,1.5478
20041006,1500,-200,-200,-200,-200,27.4,43.9,1.5811
20041006,1600,-200,-200,-200,-200,29.6,36.7,1.4936
20041006,1700,-200,-200,-200,-200,28.7,37.3,1.4486
20041006,1800,-200,-200,-200,-200,25.7,44.1,1.4331
20041006,1900,-200,-200,-200,-200,24.5,49.5,1.5022
20041006,2000,-200,-200,-200,-200,23.3,54.4,1.5386
20041006,2100,-200,-200,-200,-200,22.4,57.9,1.5449
20041006,2200,-200,-200,-200,-200,22.7,55.8,1.5218
20041006,2300,-200,-200,-200,-200,20.4,62.4,1.4758
20041007,0000,-200,-200,-200,-200,20.3,64.2,1.5063
20041007,0100,-200,-200,-200,-200,21.4,60.6,1.5236
20041007,0200,-200,-200,-200,-200,20.3,66.3,1.5657
20041007,0300,-200,-200,-200,-200,20.9,62.2,1.5182
20041007,0400,-200,-200,-200,-200,19.9,66.1,1.5198
20041007,0500,-200,-200,-200,-200,19.8,67.1,1.5305
20041007,0600,-200,-200,-200,-200,20.1,64.4,1.4967
20041007,0700,-200,-200,-200,-200,19.7,66.4,1.5035
20041007,0800,-200,-200,-200,-200,20.9,62.4,1.5226
20041007,0900,-200,-200,-200,-200,22.5,57.0,1.5314
20041007,1000,-200,-200,-200,-200,23.5,53.4,1.5241
20041007,1100,-200,-200,-200,-200,24.7,48.2,1.4802
20041007,1200,-200,-200,-200,-200,27.1,40.9,1.4405
20041007,1300,-200,-200,-200,-200,25.9,44.2,1.4576
20041007,1400,-200,-200,-200,-200,26.9,41.8,1.4555
20041007,1500,-200,-200,-200,-200,27.2,40.7,1.4481
20041007,1600,2.9,-200,267,87,28.6,37.6,1.4468
20041007,1700,5.4,-200,398,111,28.0,38.5,1.4370
20041007,1800,5.3,-200,418,119,25.2,45.8,1.4464
20041007,1900,6.7,-200,515,128,24.0,50.6,1.4892
20041007,2000,7,-200,669,117,23.2,54.7,1.5296
20041007,2100,2.8,-200,326,92,22.3,57.1,1.5219
20041007,2200,1.7,-200,209,73,21.8,58.2,1.5036
20041007,2300,1.7,-200,183,60,20.9,61.3,1.4923
20041008,0000,1.7,-200,165,60,20.6,62.0,1.4827
20041008,0100,1.2,-200,111,53,20.3,62.5,1.4720
20041008,0200,0.7,-200,67,47,20.5,62.1,1.4771
20041008,0300,0.7,-200,-200,-200,18.7,68.5,1.4586
20041008,0400,0.8,-200,88,43,18.2,70.3,1.4498
20041008,0500,0.9,-200,147,47,18.2,70.1,1.4552
20041008,0600,1.7,-200,279,50,18.2,70.0,1.4519
20041008,0700,5.7,-200,665,81,19.4,66.5,1.4801
20041008,0800,4.3,-200,592,75,19.5,66.9,1.4999
20041008,0900,3.9,-200,557,87,21.1,61.1,1.5056
20041008,1000,5.1,-200,693,128,23.2,54.7,1.5349
20041008,1100,3.7,-200,530,105,24.4,52.5,1.5807
20041008,1200,3.3,-200,412,101,26.4,45.8,1.5530
20041008,1300,3.6,-200,366,100,27.7,39.2,1.4356
20041008,1400,3.2,-200,344,98,28.0,39.6,1.4738
20041008,1500,3.5,-200,339,98,28.7,38.4,1.4860
20041008,1600,2.4,-200,297,98,28.5,39.4,1.5147
20041008,1700,2.9,-200,294,90,28.4,39.8,1.5191
20041008,1800,2.3,-200,211,84,26.4,45.9,1.5572
20041008,1900,3.1,-200,323,101,25.2,49.5,1.5665
20041008,2000,2.9,-200,333,98,24.9,50.9,1.5856
20041008,2100,1.5,-200,163,76,24.6,52.2,1.5951
20041008,2200,1.5,-200,151,71,24.0,54.4,1.6049
20041008,2300,1.7,-200,167,71,23.8,56.1,1.6298
20041009,0000,1.6,-200,174,66,22.3,60.6,1.6080
20041009,0100,1.3,-200,142,62,21.9,61.5,1.5967
20041009,0200,1.4,-200,155,58,21.1,64.5,1.5940
20041009,0300,0.9,-200,-200,-200,21.0,64.4,1.5828
20041009,0400,0.9,-200,96,48,21.3,63.9,1.5951
20041009,0500,1.3,-200,154,53,20.8,66.7,1.6201
20041009,0600,1.3,-200,211,55,20.6,67.5,1.6210
20041009,0700,2.9,-200,381,63,20.9,66.3,1.6165
20041009,0800,3.2,-200,470,69,21.5,63.7,1.6186
20041009,0900,3.4,-200,464,84,23.7,56.0,1.6238
20041009,1000,3.6,-200,450,95,26.0,48.2,1.5980
20041009,1100,2.3,-200,274,80,28.5,42.4,1.6286
20041009,1200,3.1,-200,306,87,28.1,45.3,1.6957
20041009,1300,3.3,-200,308,94,29.0,43.9,1.7309
20041009,1400,1.9,-200,186,76,28.9,44.3,1.7392
20041009,1500,2.6,-200,238,92,29.6,42.3,1.7248
20041009,1600,2.7,-200,249,94,29.4,42.9,1.7308
20041009,1700,3.7,-200,378,110,28.7,45.1,1.7468
20041009,1800,3.8,-200,386,109,27.0,51.2,1.7928
20041009,1900,4.8,-200,461,122,26.5,52.7,1.7966
20041009,2000,3.5,-200,394,107,26.2,51.7,1.7334
20041009,2100,2.2,-200,266,83,24.8,56.4,1.7447
20041009,2200,1.5,-200,158,62,24.9,56.0,1.7367
20041009,2300,3.4,-200,319,89,24.5,57.5,1.7433
20041010,0000,3.7,-200,409,103,24.7,56.9,1.7438
20041010,0100,2,-200,223,74,23.9,59.2,1.7327
20041010,0200,1.4,-200,107,52,23.8,60.2,1.7515
20041010,0300,1.1,-200,-200,-200,23.5,61.3,1.7538
20041010,0400,-200,-200,50,38,22.8,64.0,1.7507
20041010,0500,0.7,-200,56,39,22.2,65.6,1.7355
20041010,0600,1.2,-200,163,59,21.3,69.1,1.7275
20041010,0700,1.3,-200,187,56,21.3,68.2,1.7127
20041010,0800,1.1,-200,150,51,22.2,65.2,1.7256
20041010,0900,1,-200,103,51,24.1,59.0,1.7449
20041010,1000,1.2,-200,143,58,24.3,61.6,1.8468
20041010,1100,1.9,-200,220,68,24.8,59.6,1.8351
20041010,1200,2.3,-200,301,81,24.5,58.8,1.7838
20041010,1300,1.6,-200,214,73,21.0,76.8,1.8881
20041010,1400,1.3,-200,162,69,19.8,78.0,1.7879
20041010,1500,1.8,-200,232,81,19.4,80.5,1.7917
20041010,1600,1.7,-200,254,82,19.6,79.1,1.7877
20041010,1700,1.8,-200,224,71,20.8,73.1,1.7695
20041010,1800,2,-200,247,81,21.1,68.6,1.7014
20041010,1900,2.2,-200,334,87,21.1,68.3,1.6914
20041010,2000,1.6,-200,239,72,21.2,67.7,1.6848
20041010,2100,1.3,-200,168,63,20.8,68.6,1.6719
20041010,2200,1.5,-200,185,63,20.8,68.1,1.6585
20041010,2300,1.5,-200,178,63,20.7,68.4,1.6507
20041011,0000,1.3,-200,132,55,20.1,70.5,1.6384
20041011,0100,1.4,-200,135,52,20.2,67.9,1.5901
20041011,0200,0.5,-200,39,32,19.4,70.4,1.5663
20041011,0300,0.4,-200,-200,-200,18.8,73.8,1.5885
20041011,0400,0.4,-200,33,29,17.9,77.7,1.5795
20041011,0500,0.6,-200,90,44,18.2,76.9,1.5945
20041011,0600,1.1,-200,164,53,18.6,74.9,1.5918
20041011,0700,2.9,-200,336,62,19.6,70.3,1.5821
20041011,0800,3.5,-200,366,68,20.2,66.6,1.5567
20041011,0900,4.6,-200,565,85,19.7,68.9,1.5638
20041011,1000,3.4,-200,536,88,19.2,73.4,1.6192
20041011,1100,2.3,-200,416,82,20.0,69.6,1.6070
20041011,1200,2.7,-200,379,91,21.1,64.0,1.5795
20041011,1300,3.1,-200,368,87,20.2,67.4,1.5832
20041011,1400,3.2,-200,444,90,20.2,68.9,1.6074
20041011,1500,2.5,-200,352,97,21.9,57.6,1.4942
20041011,1600,3.4,-200,375,99,23.2,52.0,1.4642
20041011,1700,4.8,-200,479,109,21.7,59.1,1.5115
20041011,1800,4.5,-200,448,95,20.8,61.4,1.4898
20041011,1900,4,-200,388,80,19.9,64.2,1.4711
20041011,2000,3.2,-200,376,76,19.7,65.1,1.4769
20041011,2100,1.9,-200,224,62,20.0,63.3,1.4672
20041011,2200,1.9,-200,206,57,19.0,66.1,1.4415
20041011,2300,1.3,-200,143,57,18.8,60.9,1.3032
20041012,0000,1.1,-200,113,54,18.9,60.7,1.3110
20041012,0100,1,-200,93,50,18.1,65.2,1.3430
20041012,0200,0.5,-200,58,44,18.3,65.1,1.3529
20041012,0300,0.6,-200,-200,-200,18.3,66.9,1.3952
20041012,0400,0.5,-200,56,34,17.8,67.5,1.3674
20041012,0500,0.8,-200,105,44,16.9,66.7,1.2772
20041012,0600,1.2,-200,243,74,17.8,60.6,1.2276
20041012,0700,2.7,-200,492,101,17.6,60.8,1.2151
20041012,0800,3,-200,435,103,17.9,57.8,1.1751
20041012,0900,-200,-200,-200,-200,18.1,56.4,1.1645
20041012,1000,-200,-200,-200,-200,18.2,55.9,1.1547
20041012,1100,-200,-200,-200,-200,19.7,49.1,1.1148
20041012,1200,-200,-200,-200,-200,20.8,45.8,1.1126
20041012,1300,-200,-200,-200,-200,20.5,46.0,1.1000
20041012,1400,-200,-200,-200,-200,18.9,50.6,1.0927
20041012,1500,-200,-200,-200,-200,18.4,51.6,1.0832
20041012,1600,-200,-200,-200,-200,17.9,52.6,1.0711
20041012,1700,-200,-200,-200,-200,17.1,54.2,1.0503
20041012,1800,-200,-200,-200,-200,16.5,56.2,1.0455
20041012,1900,-200,-200,-200,-200,16.7,54.1,1.0212
20041012,2000,-200,-200,-200,-200,15.4,57.7,1.0008
20041012,2100,-200,-200,-200,-200,15.5,57.1,0.9971
20041012,2200,-200,-200,-200,-200,15.6,55.9,0.9850
20041012,2300,-200,-200,-200,-200,14.8,58.4,0.9777
20041013,0000,-200,-200,-200,-200,14.8,57.9,0.9662
20041013,0100,-200,-200,-200,-200,14.6,57.6,0.9517
20041013,0200,-200,-200,-200,-200,14.6,57.1,0.9428
20041013,0300,-200,-200,-200,-200,14.4,57.6,0.9416
20041013,0400,-200,-200,-200,-200,14.5,57.4,0.9413
20041013,0500,-200,-200,-200,-200,14.3,58.4,0.9501
20041013,0600,-200,-200,-200,-200,14.7,57.4,0.9564
20041013,0700,-200,-200,-200,-200,14.3,58.1,0.9404
20041013,0800,-200,-200,-200,-200,14.0,58.3,0.9294
20041013,0900,1.5,-200,286,78,15.4,53.2,0.9246
20041013,1000,1.2,-200,281,72,16.5,49.9,0.9289
20041013,1100,-200,-200,-200,-200,17.4,47.6,0.9387
20041013,1200,-200,-200,-200,-200,18.0,46.1,0.9401
20041013,1300,-200,-200,-200,-200,17.9,46.5,0.9474
20041013,1400,-200,-200,-200,-200,17.4,48.3,0.9550
20041013,1500,-200,-200,-200,-200,16.0,52.6,0.9489
20041013,1600,-200,-200,-200,-200,15.3,58.7,1.0154
20041013,1700,-200,-200,-200,-200,15.2,55.9,0.9572
20041013,1800,-200,-200,-200,-200,14.8,56.3,0.9459
20041013,1900,-200,-200,-200,-200,14.7,57.8,0.9626
20041013,2000,-200,-200,-200,-200,14.8,57.3,0.9603
20041013,2100,-200,-200,-200,-200,14.9,57.1,0.9581
20041013,2200,-200,-200,-200,-200,15.2,55.5,0.9521
20041013,2300,-200,-200,-200,-200,15.3,55.4,0.9564
20041014,0000,-200,-200,-200,-200,15.1,56.9,0.9673
20041014,0100,-200,-200,-200,-200,15.0,56.4,0.9554
20041014,0200,-200,-200,-200,-200,14.9,56.4,0.9474
20041014,0300,-200,-200,-200,-200,15.2,54.7,0.9394
20041014,0400,-200,-200,-200,-200,15.1,55.4,0.9439
20041014,0500,-200,-200,-200,-200,14.9,56.8,0.9541
20041014,0600,-200,-200,-200,-200,15.2,55.9,0.9589
20041014,0700,-200,-200,-200,-200,15.3,56.3,0.9684
20041014,0800,-200,-200,-200,-200,15.6,55.4,0.9725
20041014,0900,-200,-200,-200,-200,16.3,53.3,0.9809
20041014,1000,-200,-200,-200,-200,20.4,42.2,0.9964
20041014,1100,-200,-200,-200,-200,21.9,39.4,1.0234
20041014,1200,-200,-200,-200,-200,21.5,41.2,1.0399
20041014,1300,-200,-200,-200,-200,22.2,41.4,1.0970
20041014,1400,-200,-200,-200,-200,21.0,46.8,1.1508
20041014,1500,-200,-200,-200,-200,21.9,44.9,1.1635
20041014,1600,-200,-200,-200,-200,21.5,46.7,1.1837
20041014,1700,-200,-200,-200,-200,19.7,56.6,1.2811
20041014,1800,-200,-200,-200,-200,18.8,60.8,1.3036
20041014,1900,-200,-200,-200,-200,19.3,59.6,1.3195
20041014,2000,-200,-200,-200,-200,17.6,69.2,1.3803
20041014,2100,-200,-200,-200,-200,16.4,77.1,1.4243
20041014,2200,-200,-200,-200,-200,16.6,77.3,1.4491
20041014,2300,-200,-200,-200,-200,15.9,78.1,1.4039
20041015,0000,-200,-200,-200,-200,15.1,82.3,1.4009
20041015,0100,-200,-200,-200,-200,14.8,83.8,1.4005
20041015,0200,-200,-200,-200,-200,14.4,84.6,1.3794
20041015,0300,-200,-200,-200,-200,15.8,77.6,1.3792
20041015,0400,-200,-200,-200,-200,15.2,79.4,1.3605
20041015,0500,-200,-200,-200,-200,14.8,81.9,1.3735
20041015,0600,-200,-200,-200,-200,14.6,82.9,1.3706
20041015,0700,-200,-200,-200,-200,14.8,80.4,1.3428
20041015,0800,-200,-200,-200,-200,15.6,77.1,1.3527
20041015,0900,-200,-200,-200,-200,17.3,70.9,1.3876
20041015,1000,-200,-200,-200,-200,22.2,51.3,1.3543
20041015,1100,-200,-200,-200,-200,24.4,43.9,1.3184
20041015,1200,-200,-200,-200,-200,22.7,47.6,1.2989
20041015,1300,-200,-200,-200,-200,20.5,61.5,1.4673
20041015,1400,-200,-200,-200,-200,23.3,40.4,1.1421
20041015,1500,-200,-200,-200,-200,23.2,39.9,1.1172
20041015,1600,-200,-200,-200,-200,21.5,44.5,1.1290
20041015,1700,-200,-200,-200,-200,20.9,48.5,1.1878
20041015,1800,-200,-200,-200,-200,19.8,53.1,1.2160
20041015,1900,-200,-200,-200,-200,20.1,53.6,1.2477
20041015,2000,-200,-200,-200,-200,19.6,56.0,1.2623
20041015,2100,-200,-200,-200,-200,18.6,60.4,1.2817
20041015,2200,-200,-200,-200,-200,14.5,78.3,1.2880
20041015,2300,-200,-200,-200,-200,16.3,70.5,1.2921
20041016,0000,-200,-200,-200,-200,14.1,83.8,1.3460
20041016,0100,-200,-200,-200,-200,14.5,81.3,1.3399
20041016,0200,-200,-200,-200,-200,14.7,80.7,1.3414
20041016,0300,-200,-200,-200,-200,14.5,82.1,1.3493
20041016,0400,-200,-200,-200,-200,15.0,78.4,1.3333
20041016,0500,-200,-200,-200,-200,14.5,80.5,1.3221
20041016,0600,-200,-200,-200,-200,14.6,79.0,1.3082
20041016,0700,-200,-200,-200,-200,15.0,74.8,1.2672
20041016,0800,-200,-200,-200,-200,15.9,70.4,1.2658
20041016,0900,-200,-200,-200,-200,17.4,62.3,1.2282
20041016,1000,-200,-200,-200,-200,21.3,42.9,1.0727
20041016,1100,-200,-200,-200,-200,22.0,38.9,1.0154
20041016,1200,-200,-200,-200,-200,20.3,41.3,0.9745
20041016,1300,-200,-200,-200,-200,20.2,45.6,1.0663
20041016,1400,-200,-200,-200,-200,20.8,37.4,0.9107
20041016,1500,-200,-200,-200,-200,21.6,35.9,0.9164
20041016,1600,-200,-200,-200,-200,22.0,35.7,0.9329
20041016,1700,-200,-200,-200,-200,19.9,42.0,0.9665
20041016,1800,-200,-200,-200,-200,19.2,46.3,1.0158
20041016,1900,-200,-200,-200,-200,17.9,56.9,1.1545
20041016,2000,-200,-200,-200,-200,14.7,75.5,1.2554
20041016,2100,-200,-200,-200,-200,15.1,78.9,1.3409
20041016,2200,-200,-200,-200,-200,17.2,66.7,1.2987
20041016,2300,-200,-200,-200,-200,15.4,73.2,1.2755
20041017,0000,-200,-200,-200,-200,16.5,68.5,1.2753
20041017,0100,-200,-200,-200,-200,16.4,70.3,1.3031
20041017,0200,-200,-200,-200,-200,15.4,78.1,1.3557
20041017,0300,-200,-200,-200,-200,15.8,75.5,1.3436
20041017,0400,-200,-200,-200,-200,16.0,69.5,1.2549
20041017,0500,-200,-200,-200,-200,15.0,71.0,1.2032
20041017,0600,-200,-200,-200,-200,13.9,75.2,1.1884
20041017,0700,-200,-200,-200,-200,15.9,62.1,1.1103
20041017,0800,-200,-200,-200,-200,15.9,61.0,1.0911
20041017,0900,-200,-200,-200,-200,17.1,58.7,1.1332
20041017,1000,-200,-200,-200,-200,19.2,51.9,1.1404
20041017,1100,-200,-200,-200,-200,21.5,42.6,1.0798
20041017,1200,-200,-200,-200,-200,21.6,39.9,1.0156
20041017,1300,-200,-200,-200,-200,21.6,40.4,1.0309
20041017,1400,-200,-200,-200,-200,22.0,37.3,0.9768
20041017,1500,-200,-200,-200,-200,22.1,35.2,0.9253
20041017,1600,-200,-200,-200,-200,22.4,36.0,0.9621
20041017,1700,-200,-200,-200,-200,20.9,40.3,0.9866
20041017,1800,-200,-200,-200,-200,19.8,41.5,0.9489
20041017,1900,-200,-200,-200,-200,18.2,46.0,0.9538
20041017,2000,-200,-200,-200,-200,17.3,50.3,0.9837
20041017,2100,-200,-200,-200,-200,15.8,57.6,1.0271
20041017,2200,-200,-200,-200,-200,15.5,59.7,1.0413
20041017,2300,-200,-200,-200,-200,15.5,60.6,1.0574
20041018,0000,-200,-200,-200,-200,15.8,59.9,1.0676
20041018,0100,-200,-200,-200,-200,14.8,64.3,1.0730
20041018,0200,-200,-200,-200,-200,14.8,64.7,1.0788
20041018,0300,-200,-200,-200,-200,13.8,67.6,1.0581
20041018,0400,-200,-200,-200,-200,14.5,65.0,1.0672
20041018,0500,-200,-200,-200,-200,14.0,67.4,1.0703
20041018,0600,-200,-200,-200,-200,12.6,73.6,1.0699
20041018,0700,-200,-200,-200,-200,13.3,70.4,1.0711
20041018,0800,-200,-200,-200,-200,14.4,65.8,1.0773
20041018,0900,-200,-200,-200,-200,16.8,57.8,1.0947
20041018,1000,-200,-200,-200,-200,19.7,49.3,1.1199
20041018,1100,-200,-200,-200,-200,21.1,47.2,1.1659
20041018,1200,-200,-200,-200,-200,22.2,43.2,1.1427
20041018,1300,-200,-200,-200,-200,21.4,47.2,1.1927
20041018,1400,-200,-200,-200,-200,19.9,55.4,1.2702
20041018,1500,-200,-200,-200,-200,20.3,54.0,1.2744
20041018,1600,-200,-200,-200,-200,20.0,56.5,1.3051
20041018,1700,-200,-200,-200,-200,19.7,57.8,1.3138
20041018,1800,-200,-200,-200,-200,19.3,59.0,1.3077
20041018,1900,-200,-200,-200,-200,18.5,60.3,1.2706
20041018,2000,-200,-200,-200,-200,17.8,66.3,1.3410
20041018,2100,-200,-200,-200,-200,17.6,65.9,1.3175
20041018,2200,-200,-200,-200,-200,17.5,63.5,1.2622
20041018,2300,-200,-200,-200,-200,16.5,67.2,1.2491
20041019,0000,-200,-200,-200,-200,16.2,69.1,1.2590
20041019,0100,-200,-200,-200,-200,14.9,74.7,1.2564
20041019,0200,-200,-200,-200,-200,14.1,76.7,1.2273
20041019,0300,-200,-200,-200,-200,14.0,76.6,1.2202
20041019,0400,-200,-200,-200,-200,14.9,73.8,1.2400
20041019,0500,-200,-200,-200,-200,15.2,73.1,1.2570
20041019,0600,-200,-200,-200,-200,15.2,73.4,1.2626
20041019,0700,-200,-200,-200,-200,15.2,74.7,1.2824
20041019,0800,-200,-200,-200,-200,15.8,71.7,1.2780
20041019,0900,-200,-200,-200,-200,16.6,68.4,1.2829
20041019,1000,-200,-200,-200,-200,17.6,64.9,1.2925
20041019,1100,-200,-200,-200,-200,18.3,63.8,1.3310
20041019,1200,-200,-200,-200,-200,19.4,61.1,1.3652
20041019,1300,-200,-200,-200,-200,20.9,58.1,1.4193
20041019,1400,-200,-200,-200,-200,22.0,54.0,1.4114
20041019,1500,-200,-200,-200,-200,22.8,53.0,1.4482
20041019,1600,-200,-200,-200,-200,21.7,57.6,1.4756
20041019,1700,-200,-200,-200,-200,21.3,60.8,1.5205
20041019,1800,-200,-200,-200,-200,21.2,61.7,1.5309
20041019,1900,-200,-200,-200,-200,21.2,62.2,1.5473
20041019,2000,-200,-200,-200,-200,20.8,65.1,1.5782
20041019,2100,-200,-200,-200,-200,19.9,69.0,1.5877
20041019,2200,-200,-200,-200,-200,18.8,73.7,1.5785
