Date,Time,HZ,Displace,Flow,SedimentPPM,PressureLbs,ChlorinePPM
3/12/14,22:11,10.09,2.696,1427,0.66,76,0.6
3/12/14,22:12,9.87,2.694,1425,0.73,85,1.64
3/12/14,22:13,10.07,2.69,1424,1.97,97,1.15
3/12/14,22:15,10.16,2.687,1422,0.22,78,0.99
3/12/14,22:16,10.34,2.679,1418,0.29,81,1.45
3/12/14,22:18,10.23,2.675,1416,1.01,89,1.38
3/12/14,22:19,10.44,2.672,1414,1.4,83,1.88
3/12/14,22:21,10.17,2.665,1410,1.59,97,1.8
3/12/14,22:22,9.67,2.663,1409,0.27,79,0.99
3/12/14,22:24,10.46,2.658,1407,1.54,97,1.71
3/12/14,22:25,9.76,2.651,1403,1.85,82,0.96
3/12/14,22:26,9.95,2.648,1401,0.28,76,1.6
3/12/14,22:28,10.21,2.635,1394,0.04,90,1.99
3/12/14,22:29,10.48,2.633,1393,1.02,80,1.53
3/12/14,22:31,9.89,2.629,1391,0.33,91,1.58
3/12/14,22:32,9.64,2.627,1390,0.24,93,0.62
3/12/14,22:34,10.04,2.624,1389,0.25,82,1.47
3/12/14,22:35,10.43,2.618,1385,1.26,92,0.58
3/12/14,22:37,10.3,2.612,1382,0.86,77,1.2
3/12/14,22:38,9.77,2.607,1379,1.6,95,0.62
3/12/14,22:39,10.04,2.603,1378,0.61,93,1.54
3/12/14,22:41,9.97,2.597,1374,0.55,96,1.45
3/12/14,22:42,9.64,2.593,1372,0.36,90,1.13
3/12/14,22:44,10.44,2.59,1370,0.55,98,0.61
3/12/14,22:45,10.19,2.58,1366,1.6,92,1.98
3/12/14,22:47,9.76,2.578,1364,1.19,80,0.65
3/12/14,22:48,9.56,2.564,1357,0.62,80,1.12
3/12/14,22:49,10.42,2.551,1350,1.41,99,0.81
3/12/14,22:51,9.87,2.547,1348,0.02,88,0.67
3/12/14,22:52,9.88,2.543,1346,1.56,84,0.77
3/12/14,22:54,10.31,2.535,1342,1.92,85,0.73
3/12/14,22:55,10.47,2.533,1340,0.01,84,1.02
3/12/14,22:57,10.47,2.531,1339,0.01,77,1.1
3/12/14,22:58,10.33,2.522,1334,0.07,90,0.69
3/12/14,23:00,10.11,2.516,1331,1.76,94,0.51
3/12/14,23:01,9.81,2.51,1328,0.82,81,1.18
3/12/14,23:02,10.36,2.496,1321,1.51,84,1.93
3/12/14,23:04,10.14,2.485,1315,1.95,99,1.3
3/12/14,23:05,9.59,2.48,1312,1.95,90,1.28
3/12/14,23:07,10.35,2.477,1311,1.74,93,1.03
3/12/14,23:08,10.25,2.474,1309,1.31,88,0.9
3/12/14,23:10,9.95,2.463,1304,1.49,81,1.04
3/12/14,23:11,9.72,2.454,1298,1.54,87,0.83
3/12/14,23:13,10.35,2.451,1297,0.15,76,1.59
3/12/14,23:14,9.65,2.447,1295,1.98,99,0.74
3/12/14,23:15,9.99,2.434,1288,1.64,82,1.37
3/12/14,23:17,10.1,2.429,1285,1.52,83,1.41
3/12/14,23:18,10.46,2.419,1280,1.71,96,1.29
3/12/14,23:20,9.5,2.415,1278,0.83,91,1.57
3/12/14,23:21,10.32,2.407,1274,1.29,84,1.7
3/12/14,23:23,10.01,2.402,1271,0.89,98,1.82
3/12/14,23:24,10.32,2.392,1266,0.62,86,0.96
3/12/14,23:25,9.91,2.39,1265,1.48,79,2
3/12/14,23:27,10.34,2.388,1264,0.37,92,1.9
3/12/14,23:28,9.61,2.386,1263,0.47,79,1.91
3/12/14,23:30,10.17,2.375,1257,0.14,77,1.04
3/12/14,23:31,9.69,2.373,1256,0.94,80,0.92
3/12/14,23:33,9.77,2.363,1251,0.71,97,0.53
3/12/14,23:34,9.77,2.361,1249,0.94,94,1.78
3/12/14,23:36,10.16,2.349,1243,0.37,82,1.4
3/12/14,23:37,10.29,2.338,1237,0.06,81,0.55
3/12/14,23:38,10.07,2.326,1231,0.29,86,1.71
3/12/14,23:40,9.79,2.318,1226,1.18,86,0.57
3/12/14,23:41,10.01,2.315,1225,1.34,96,1.57
3/12/14,23:43,9.96,2.312,1223,0.56,79,1.75
3/12/14,23:44,10.36,2.306,1220,1.81,86,0.73
3/12/14,23:46,10.08,2.303,1219,1.06,93,1.85
3/12/14,23:47,10.25,2.297,1215,1.68,78,0.93
3/12/14,23:49,10.27,2.291,1212,0.81,95,1.79
3/12/14,23:50,9.6,2.289,1211,1.66,76,1.42
3/12/14,23:51,10.09,2.279,1206,1.53,77,1.53
3/12/14,23:53,10.11,2.272,1202,1.78,90,1.59
3/12/14,23:54,9.57,2.265,1199,0.77,93,0.93
3/12/14,23:56,10.43,2.263,1197,1.55,80,1.41
3/12/14,23:57,9.95,2.258,1195,0.89,81,1.91
3/12/14,23:59,9.96,2.254,1193,0.15,81,0.92
3/13/14,1:01,10.12,2.256,1194,1.68,94,1.96
3/13/14,1:02,10.02,2.258,1195,1.49,90,1.18
3/13/14,1:03,9.78,2.258,1195,1.85,81,1.53
3/13/14,1:05,9.79,2.259,1195,0.86,83,1.09
3/13/14,1:06,10.17,2.259,1196,1.26,95,1.79
3/13/14,1:08,10.22,2.261,1196,0.51,77,1.7
3/13/14,1:09,10.12,2.261,1197,0.87,92,0.96
3/13/14,1:11,9.57,2.262,1197,1.46,91,1.42
3/13/14,1:12,9.57,2.262,1197,1.85,80,0.64
3/13/14,1:13,10.47,2.263,1197,1.84,79,1.6
3/13/14,1:15,10.29,2.263,1198,0.25,76,0.8
3/13/14,1:16,9.77,2.264,1198,1.94,100,0.79
3/13/14,1:18,10.26,2.264,1198,1.14,79,1.23
3/13/14,1:19,9.97,2.265,1198,1.3,98,1.8
3/13/14,1:21,10.48,2.265,1199,1.55,95,1.3
3/13/14,1:22,10.11,2.266,1199,0.81,98,1.27
3/13/14,1:24,9.73,2.266,1199,1.15,90,1.63
3/13/14,1:25,9.82,2.267,1200,0.69,88,1.5
3/13/14,1:26,9.73,2.267,1200,0.04,94,1.5
3/13/14,1:28,10.15,2.268,1200,0.68,82,1.2
3/13/14,1:29,10.4,2.269,1201,1.93,83,1.52
3/13/14,1:31,9.72,2.27,1201,0.67,76,1.76
3/13/14,1:32,10.25,2.27,1201,0.42,98,1.52
3/13/14,1:34,9.98,2.271,1202,1.44,86,0.85
3/13/14,1:35,9.84,2.272,1202,1.75,87,1.97
3/13/14,1:37,10.42,2.274,1203,1.27,96,0.94
3/13/14,1:38,10.07,2.274,1204,0.3,82,1.46
3/13/14,1:39,9.75,2.275,1204,0.85,92,0.52
3/13/14,1:41,10.05,2.275,1204,1.51,98,1.93
3/13/14,1:42,9.96,2.277,1205,1.01,86,1.36
3/13/14,1:44,10.27,2.277,1205,0.22,92,1.35
3/13/14,1:45,10.11,2.278,1205,1.95,92,1.97
3/13/14,1:47,10.3,2.278,1206,1.52,81,1.75
3/13/14,1:48,9.91,2.28,1207,1.3,90,1.49
3/13/14,1:49,9.62,2.281,1207,1.33,80,0.99
3/13/14,1:51,9.53,2.282,1207,1.76,82,1.93
3/13/14,1:52,9.7,2.283,1208,1.53,89,1.43
3/13/14,1:54,10.44,2.284,1209,0.41,94,1.6
3/13/14,1:55,10.18,2.284,1209,1.02,84,0.85
3/13/14,1:57,10.22,2.285,1209,1.81,86,1.49
3/13/14,1:58,10.02,2.286,1210,1.69,75,0.76
3/13/14,2:00,9.75,2.287,1210,1.19,95,1
3/13/14,2:01,10.2,2.287,1210,0.04,90,0.85
3/13/14,2:02,10.07,2.288,1211,0.08,86,0.81
3/13/14,2:04,9.97,2.288,1211,1.55,82,1.99
3/13/14,2:05,10.27,2.289,1211,0.7,95,1.55
3/13/14,2:07,9.75,2.289,1211,0.12,82,1.14
3/13/14,2:08,9.51,2.289,1212,0.99,95,1.28
3/13/14,2:10,10.33,2.291,1212,1.82,99,1.18
3/13/14,2:11,10.3,2.292,1213,0.55,99,1.62
3/13/14,2:13,10.44,2.294,1214,1.61,83,1.85
3/13/14,2:14,10.27,2.294,1214,0.82,99,1.14
3/13/14,2:15,9.86,2.295,1214,1.87,88,0.85
3/13/14,2:17,9.61,2.295,1215,0.76,82,1.33
3/13/14,2:18,10.46,2.296,1215,0.58,94,1.26
3/13/14,2:20,9.66,2.296,1215,0.16,98,0.82
3/13/14,2:21,9.85,2.297,1215,0.86,89,2
3/13/14,2:23,10.36,2.297,1216,0.57,80,0.6
3/13/14,2:24,10,2.298,1216,1.12,84,0.76
3/13/14,2:25,9.74,2.298,1216,0.78,83,1.68
3/13/14,2:27,9.5,2.299,1217,0.16,94,1.16
3/13/14,2:28,9.71,2.299,1217,0.59,97,1.39
3/13/14,2:30,10.11,2.3,1217,0.96,88,0.82
3/13/14,2:31,9.61,2.3,1217,1.96,95,1.2
3/13/14,2:33,10.27,2.301,1218,0.56,92,1.28
3/13/14,2:34,9.55,2.301,1218,1.94,77,0.76
3/13/14,2:36,10.25,2.302,1218,1.08,92,1.92
3/13/14,2:37,10.04,2.303,1219,1.78,88,1.17
3/13/14,2:38,9.95,2.304,1219,1.14,81,0.64
3/13/14,2:40,9.71,2.304,1219,0.76,93,1.11
3/13/14,2:41,9.91,2.305,1220,0.8,99,0.61
3/13/14,2:43,10.32,2.306,1220,0.17,99,0.82
3/13/14,2:44,9.85,2.307,1221,0.1,80,1.04
3/13/14,2:46,10.24,2.309,1222,1.19,80,1.56
3/13/14,2:47,9.89,2.311,1223,1.95,85,1.14
3/13/14,2:49,9.86,2.312,1223,1.29,90,1.56
3/13/14,2:50,10.19,2.312,1224,1.33,87,0.55
3/13/14,2:51,10.36,2.313,1224,0.3,94,1.27
3/13/14,2:53,9.92,2.314,1224,0.68,99,1.48
3/13/14,2:54,10.23,2.316,1225,0.38,90,0.74
3/13/14,2:56,9.52,2.317,1226,1.88,83,0.99
3/13/14,2:57,9.56,2.318,1227,0.07,93,1.8
3/13/14,2:59,9.65,2.318,1227,0.71,82,1.92
3/13/14,3:00,9.66,2.319,1227,1.62,97,0.85
3/13/14,3:01,10.07,2.32,1227,1.35,84,1.24
3/13/14,3:03,9.58,2.321,1228,0.73,97,0.84
3/13/14,3:04,10.14,2.321,1228,1.12,87,1.4
3/13/14,3:06,10.49,2.322,1229,1.31,87,1.32
3/13/14,3:07,10.19,2.324,1230,0.41,76,1.01
3/13/14,3:09,9.97,2.325,1230,0.7,96,1.26
3/13/14,3:10,10.43,2.325,1230,1.6,98,0.79
3/13/14,3:12,10.23,2.327,1231,0.88,76,1
3/13/14,3:13,10.34,2.327,1232,1.06,86,0.51
3/13/14,3:14,9.55,2.329,1232,1.25,96,1.41
3/13/14,3:16,10.28,2.33,1233,1.05,83,1.33
3/13/14,3:17,9.69,2.331,1233,1.16,88,1.07
3/13/14,3:19,9.7,2.331,1234,1.8,98,1.02
3/13/14,3:20,9.81,2.332,1234,1.44,99,1.33
3/13/14,3:22,10.01,2.332,1234,0.52,100,0.84
3/13/14,3:23,10.23,2.333,1234,0.1,94,1.63
3/13/14,3:25,9.55,2.334,1235,1.87,86,0.92
3/13/14,3:26,10.25,2.334,1235,0.87,95,1.86
3/13/14,3:27,9.73,2.334,1235,1.53,87,0.53
3/13/14,3:29,9.62,2.336,1236,0.5,79,0.72
3/13/14,3:30,9.64,2.336,1236,0.71,90,0.78
3/13/14,3:32,10.05,2.337,1237,0.47,100,1.45
3/13/14,3:33,10.47,2.337,1237,0.12,94,0.74
3/13/14,3:35,9.63,2.338,1237,0.62,99,1.17
3/13/14,3:36,10.39,2.339,1238,1.47,82,0.66
3/13/14,3:37,10.33,2.341,1239,1.69,92,1.85
3/13/14,3:39,10.06,2.342,1239,1.16,99,1.35
3/13/14,3:40,9.59,2.342,1239,0.95,84,1.77
3/13/14,3:42,10.15,2.343,1240,0.89,81,0.75
3/13/14,3:43,10.06,2.343,1240,0.77,91,2
3/13/14,3:45,10.22,2.344,1240,1.93,99,0.9
3/13/14,3:46,10.3,2.345,1241,0.9,85,0.73
3/13/14,3:48,10.44,2.345,1241,1.59,88,1.2
3/13/14,3:49,9.64,2.347,1242,1.3,79,1.79
3/13/14,3:50,10.46,2.348,1242,0.91,76,0.87
3/13/14,3:52,9.68,2.349,1243,1.81,93,1.72
3/13/14,3:53,9.54,2.349,1243,1.02,97,1.3
3/13/14,3:55,9.57,2.35,1244,1.71,87,1.03
3/13/14,3:56,9.63,2.351,1244,1.94,88,0.86
3/13/14,3:58,9.51,2.352,1245,0.9,78,1.06
3/13/14,3:59,9.9,2.353,1245,1.15,91,1.37
3/13/14,4:01,9.89,2.354,1246,0.69,99,0.54
3/13/14,4:02,9.56,2.357,1247,1.39,96,0.54
3/13/14,4:03,9.65,2.367,1253,0.13,98,0.63
3/13/14,4:05,10.36,2.374,1256,0.36,81,0.71
3/13/14,4:06,10.38,2.385,1262,1.15,93,1.5
3/13/14,4:08,9.66,2.389,1264,0.68,75,0.87
3/13/14,4:09,10.24,2.393,1266,1.17,94,1.25
3/13/14,4:11,10.5,2.398,1269,0.48,76,0.8
3/13/14,4:12,10.16,2.408,1274,0.49,89,0.76
3/13/14,4:13,10.47,2.41,1276,1.09,76,0.88
3/13/14,4:15,9.96,2.414,1277,1.57,98,1.18
3/13/14,4:16,9.84,2.426,1284,0.98,83,1.7
3/13/14,4:18,9.59,2.429,1286,1.18,79,0.53
3/13/14,4:19,9.79,2.433,1288,0.66,83,1.17
3/13/14,4:21,9.54,2.437,1289,1.71,94,1.27
3/13/14,4:22,10.28,2.446,1294,1.21,92,0.76
3/13/14,4:24,10.16,2.448,1296,1.49,76,1.4
3/13/14,4:25,9.83,2.45,1297,0.65,89,1.87
3/13/14,4:26,9.91,2.462,1303,1.5,93,1.65
3/13/14,4:28,9.67,2.471,1308,0.04,81,0.6
3/13/14,4:29,10.17,2.473,1309,0.02,91,1.13
3/13/14,4:31,10.35,2.477,1311,1.04,90,0.99
3/13/14,4:32,10.06,2.484,1314,1.09,97,1.18
3/13/14,4:34,9.73,2.494,1320,0.91,86,0.74
3/13/14,4:35,9.8,2.506,1326,1.44,99,1.25
3/13/14,4:37,10.3,2.511,1329,1.67,82,0.97
3/13/14,4:38,9.76,2.513,1330,1.17,90,1.61
3/13/14,4:39,9.56,2.518,1332,1.47,88,1.45
3/13/14,4:41,10.32,2.53,1339,1.08,92,0.79
3/13/14,4:42,9.6,2.537,1343,0.54,94,1.72
3/13/14,4:44,9.86,2.541,1345,0.53,91,1.35
3/13/14,4:45,10.15,2.545,1347,0.4,87,1.88
3/13/14,4:47,10.43,2.548,1348,0.27,97,1.26
3/13/14,4:48,9.7,2.557,1353,0.72,85,1.91
3/13/14,4:49,9.82,2.563,1356,0.52,100,1.95
3/13/14,4:51,10.17,2.565,1358,1.78,77,1.27
3/13/14,4:52,10.28,2.567,1359,1.66,81,1.76
3/13/14,4:54,10.28,2.576,1363,1.67,99,0.7
3/13/14,4:55,9.96,2.578,1364,0.06,91,1.38
3/13/14,4:57,9.77,2.587,1369,0.42,95,1.95
3/13/14,4:58,9.88,2.596,1374,1.34,97,1.65
3/13/14,5:00,9.76,2.606,1379,1.72,78,1.21
3/13/14,5:01,10,2.608,1380,0.67,83,1.67
3/13/14,5:02,10.48,2.611,1381,0.75,92,1.17
3/13/14,5:04,9.85,2.619,1386,1.54,83,1.6
3/13/14,5:05,10.08,2.622,1388,1.23,95,1.8
3/13/14,5:07,10.02,2.634,1394,0.79,77,1.69
3/13/14,5:08,10.04,2.637,1396,0.66,90,0.53
3/13/14,5:10,9.95,2.642,1398,0.21,79,0.92
3/13/14,5:11,10.18,2.656,1406,0.33,93,1.84
3/13/14,5:13,10.11,2.658,1407,0.43,98,0.94
3/13/14,5:14,9.91,2.662,1409,0.46,84,0.72
3/13/14,5:15,9.67,2.675,1416,1.07,86,1.36
3/13/14,5:17,9.56,2.679,1417,0.85,84,1.09
3/13/14,5:18,9.94,2.687,1422,0.59,78,1.26
3/13/14,5:20,10.12,2.699,1428,0.5,100,1.26
3/13/14,5:21,10.41,2.707,1432,0.88,96,0.82
3/13/14,5:23,10.05,2.711,1434,0.94,77,1.73
3/13/14,5:24,9.89,2.717,1438,1.92,79,1.74
3/13/14,5:25,9.58,2.72,1440,0.59,95,0.92
3/13/14,5:27,10.36,2.722,1441,0.19,83,1.55
3/13/14,5:28,9.78,2.725,1442,1,77,0.81
3/13/14,5:30,10.28,2.727,1443,0.81,76,0.88
3/13/14,5:31,9.8,2.733,1446,1.23,91,1.87
3/13/14,5:33,9.74,2.738,1449,1.72,80,1.77
3/13/14,5:34,10.15,2.746,1453,1.23,81,1.74
3/13/14,5:36,10.28,2.749,1455,0.13,81,1.93
3/13/14,5:37,9.64,2.752,1456,0.8,92,0.83
3/13/14,5:38,9.57,2.754,1458,0.76,96,0.72
3/13/14,5:40,9.59,2.758,1459,0.7,97,1.27
3/13/14,5:41,10.45,2.761,1461,0.98,84,1.71
3/13/14,5:43,9.72,2.771,1467,0.92,89,0.52
3/13/14,5:44,10.19,2.776,1469,0.55,87,1.08
3/13/14,5:46,10.23,2.778,1470,0.58,87,0.76
3/13/14,5:47,9.63,2.781,1472,0.45,92,1.08
3/13/14,5:49,10.03,2.793,1478,1.64,78,0.5
3/13/14,5:50,10.2,2.797,1480,0.62,88,0.63
3/13/14,5:51,9.54,2.803,1483,1.64,82,1.75
3/13/14,5:53,10.49,2.815,1490,0.18,90,0.68
3/13/14,5:54,10.24,2.82,1492,0.65,94,1.17
3/13/14,5:56,10.17,2.829,1497,0.82,89,1.66
3/13/14,5:57,9.6,2.832,1499,1.13,80,0.96
3/13/14,5:59,9.99,2.84,1503,0.26,81,1.09
3/13/14,6:00,10.03,2.842,1504,0.06,98,0.8
3/13/14,6:01,10.15,2.844,1505,0.34,91,1.31
3/13/14,6:03,9.53,2.856,1511,0.89,96,0.65
3/13/14,6:04,10.4,2.863,1515,1.91,88,0.93
3/13/14,6:06,9.71,2.869,1518,1.28,98,1.22
3/13/14,6:07,9.54,2.877,1522,0.83,99,0.73
3/13/14,6:09,10.48,2.89,1529,0.37,89,1.94
3/13/14,6:10,9.52,2.892,1531,1.79,91,0.87
3/13/14,6:12,10.29,2.894,1532,0.36,81,1.14
3/13/14,6:13,10.01,2.897,1533,0.41,99,0.89
3/13/14,6:14,10.14,2.9,1535,0.72,94,0.66
3/13/14,6:16,9.63,2.909,1539,0.71,100,1.28
3/13/14,6:17,9.52,2.912,1541,1.19,83,0.57
3/13/14,6:19,10.19,2.915,1543,0.85,95,1.59
3/13/14,6:20,9.98,2.918,1544,1.7,96,1.85
3/13/14,6:22,9.93,2.924,1547,1.51,84,1.47
3/13/14,6:23,10.18,2.929,1550,1.14,99,0.86
3/13/14,6:25,10.44,2.937,1554,0.45,82,1.41
3/13/14,6:26,9.55,2.94,1556,1.7,94,1.26
3/13/14,6:27,9.67,2.947,1559,0.04,97,1.51
3/13/14,6:29,9.7,2.959,1566,0.64,78,0.55
3/13/14,6:30,9.82,2.964,1569,1,86,1.43
3/13/14,6:32,10.26,2.971,1572,1.3,89,1.9
3/13/14,6:33,10.26,2.981,1578,0.25,98,0.55
3/13/14,6:35,10.12,2.985,1580,0.92,81,1.21
3/13/14,6:36,10.08,2.989,1582,1.54,97,0.79
3/13/14,6:37,10.21,2.993,1584,0.3,92,0.81
3/13/14,6:39,9.56,3.001,1588,1.18,96,0.52
3/13/14,6:40,9.72,3.012,1594,0.15,83,1.28
3/13/14,6:42,10.39,3.025,1601,1.31,80,0.92
3/13/14,6:43,9.73,3.029,1603,1.13,86,1.47
3/13/14,6:45,10.34,3.031,1604,0.95,85,0.74
3/13/14,6:46,10.15,3.041,1609,0.06,85,1.1
3/13/14,6:48,10.13,3.051,1615,0.96,94,1.45
3/13/14,6:49,9.6,3.053,1616,1.99,80,1.27
3/13/14,6:50,9.73,3.066,1622,1.01,88,1.53
3/13/14,6:52,9.81,3.068,1624,0.45,93,1.59
3/13/14,6:53,9.56,3.077,1628,0.67,86,1.83
3/13/14,6:55,10.27,3.079,1630,0.78,79,0.76
3/13/14,6:56,10.06,3.088,1634,1.83,92,0.94
3/13/14,6:58,9.75,3.09,1635,0.71,79,1.6
3/13/14,6:59,9.89,3.095,1638,1.93,95,0.61
3/13/14,7:01,9.91,3.099,1640,0.01,76,1.61
3/13/14,7:02,9.67,3.104,1642,0.48,98,1.61
3/13/14,7:03,9.83,3.109,1645,0.15,99,1.85
3/13/14,7:05,9.64,3.123,1653,1.78,99,1.08
3/13/14,7:06,10.22,3.131,1657,0.32,95,0.6
3/13/14,7:08,10.43,3.145,1664,0.91,87,1.17
3/13/14,7:09,9.85,3.155,1670,1.98,82,1.67
3/13/14,7:11,9.63,3.164,1674,1.91,94,0.65
3/13/14,7:12,9.59,3.166,1675,0.66,75,1.88
3/13/14,7:13,9.92,3.169,1677,1.33,93,1.32
3/13/14,7:15,10.25,3.178,1682,0.71,83,1.37
3/13/14,7:16,10.25,3.183,1684,0.57,90,1.3
3/13/14,7:18,9.7,3.185,1685,0.7,82,1.05
3/13/14,7:19,10,3.197,1692,0.82,93,1.78
3/13/14,7:21,10.43,3.2,1693,0.91,77,1.46
3/13/14,7:22,9.57,3.207,1697,0.27,83,1.35
3/13/14,7:24,10.34,3.211,1699,0.27,93,1.73
3/13/14,7:25,10.39,3.225,1707,1.42,79,1.82
3/13/14,7:26,10.07,3.237,1713,1.76,90,1.58
3/13/14,7:28,10.33,3.239,1714,1.14,90,1.3
3/13/14,7:29,10.17,3.252,1721,0.4,91,1.47
3/13/14,7:31,9.8,3.265,1728,0.63,83,1.91
3/13/14,7:32,10.04,3.267,1729,0.9,83,1.99
3/13/14,7:34,10.01,3.273,1732,0.1,75,0.72
3/13/14,7:35,9.53,3.277,1734,1.62,91,1.53
3/13/14,7:37,9.55,3.289,1740,0.59,89,1.95
3/13/14,7:38,9.95,3.295,1743,0.41,76,1.4
3/13/14,7:39,9.52,3.298,1745,0.98,82,1.66
3/13/14,7:41,9.65,3.301,1747,1.31,87,1.88
3/13/14,7:42,9.52,3.304,1749,0.83,98,1.69
3/13/14,7:44,10.29,3.316,1755,1.99,90,0.5
3/13/14,7:45,9.73,3.325,1760,0.86,83,1.93
3/13/14,7:47,10.1,3.328,1761,1.94,95,1.69
3/13/14,7:48,9.79,3.331,1763,1.21,86,1.61
3/13/14,7:49,9.59,3.334,1765,1.03,84,1.41
3/13/14,7:51,10.2,3.343,1769,1.34,79,1.27
3/13/14,7:52,9.71,3.352,1774,0.86,90,1.86
3/13/14,7:54,10.44,3.363,1780,0.46,82,0.93
3/13/14,7:55,10.33,3.376,1787,0.82,98,0.69
3/13/14,7:57,10.18,3.381,1789,0.53,77,1.98
3/13/14,7:58,10.42,3.383,1790,1.22,78,1.53
3/13/14,8:00,10.11,3.395,1797,0.72,88,1.06
3/13/14,8:01,10.25,3.398,1798,1.42,88,1.81
3/13/14,8:02,9.82,3.4,1799,0.37,99,1.83
3/13/14,8:04,9.73,3.41,1804,0.04,80,0.57
3/13/14,8:05,9.91,3.422,1811,0.3,99,1.28
3/13/14,8:07,10,3.426,1813,1.85,82,0.91
3/13/14,8:08,10.46,3.428,1814,1.02,76,1.52
3/13/14,8:10,10.13,3.431,1815,1.97,78,1.57
3/13/14,8:11,10.13,3.433,1817,1.5,84,1.78
3/13/14,8:13,9.81,3.436,1818,1.79,94,1.73
3/13/14,8:14,10.29,3.449,1825,1.29,91,1.19
3/13/14,8:15,9.83,3.452,1827,1.05,90,1.26
3/13/14,8:17,9.86,3.459,1831,1.4,77,1.87
3/13/14,8:18,10.22,3.463,1832,1.01,89,1.14
3/13/14,8:20,10.38,3.473,1838,1.18,76,1.54
3/13/14,8:21,10.44,3.478,1840,0.98,81,0.59
3/13/14,8:23,9.52,3.488,1846,0.34,98,1.07
3/13/14,8:24,10.43,3.495,1849,0.41,86,1.13
3/13/14,8:25,9.51,3.505,1855,0.78,90,1.42
3/13/14,8:27,9.77,3.512,1859,1.55,80,0.99
3/13/14,8:28,10.26,3.519,1862,0.08,75,1.76
3/13/14,8:30,10.28,3.53,1868,1.09,85,0.84
3/13/14,8:31,9.85,3.533,1869,1.09,75,1.83
3/13/14,8:33,10.4,3.537,1872,1.66,80,1.18
3/13/14,8:34,9.56,3.549,1878,0.76,76,1.94
3/13/14,8:36,10.36,3.556,1882,0.78,92,1.69
3/13/14,8:37,9.52,3.542,1875,0.02,98,1.96
3/13/14,8:38,10.14,3.532,1869,1.13,83,1.53
3/13/14,8:40,10.49,3.529,1867,0.6,84,1.46
3/13/14,8:41,10.28,3.52,1863,0.92,95,1.48
3/13/14,8:43,9.68,3.515,1860,1.79,89,1
3/13/14,8:44,9.74,3.505,1855,0.77,80,1.88
3/13/14,8:46,10.12,3.5,1852,1.59,76,0.72
3/13/14,8:47,10.07,3.497,1851,0.25,83,1.57
3/13/14,8:49,10.41,3.495,1850,0.07,77,0.94
3/13/14,8:50,9.65,3.491,1847,1.8,87,0.68
3/13/14,8:51,10.3,3.488,1846,0.04,90,1.71
3/13/14,8:53,10.22,3.486,1845,1.67,87,1.24
3/13/14,8:54,10.42,3.472,1838,0.65,94,1.23
3/13/14,8:56,10.13,3.468,1835,0.24,100,0.65
3/13/14,8:57,9.86,3.465,1834,0.22,81,1.9
3/13/14,8:59,10.05,3.456,1829,1.9,76,1.42
3/13/14,9:00,10.07,3.442,1821,0.41,76,1.22
3/13/14,9:01,10.43,3.436,1818,0.2,83,0.83
3/13/14,9:03,9.72,3.434,1817,1.15,75,0.69
3/13/14,9:04,10.32,3.43,1815,1.54,77,1.23
3/13/14,9:06,9.72,3.423,1812,1.35,87,1.12
3/13/14,9:07,9.68,3.412,1806,0.19,76,1.58
3/13/14,9:09,9.74,3.409,1804,0.76,93,1.71
3/13/14,9:10,10.29,3.403,1801,1.33,75,0.75
3/13/14,9:12,10.15,3.4,1799,1.22,98,0.6
3/13/14,9:13,9.87,3.398,1798,0.55,93,1.36
3/13/14,9:14,9.94,3.396,1797,1.15,84,0.73
3/13/14,9:16,9.98,3.382,1790,1.29,92,1.42
3/13/14,9:17,10.35,3.377,1787,1.34,85,0.81
3/13/14,9:19,10.1,3.374,1786,0.47,97,1.65
3/13/14,9:20,9.94,3.371,1784,0.43,85,0.5
3/13/14,9:22,9.66,3.367,1782,1.39,99,1.25
3/13/14,9:23,10.48,3.358,1777,0.42,78,0.99
3/13/14,9:25,9.86,3.356,1776,1.16,83,1.29
3/13/14,9:26,10.37,3.349,1772,0.58,91,1.12
3/13/14,9:27,9.69,3.338,1766,0.49,85,0.74
3/13/14,9:29,9.59,3.324,1759,1.72,99,1.77
3/13/14,9:30,10.49,3.316,1755,1.67,77,0.77
3/13/14,9:32,9.94,3.305,1749,0.28,89,0.94
3/13/14,9:33,9.61,3.301,1747,0.38,91,1.89
3/13/14,9:35,10.06,3.296,1744,1.77,99,1.59
3/13/14,9:36,10.47,3.283,1737,1.88,81,1.09
3/13/14,9:37,9.56,3.279,1735,1.76,99,0.77
3/13/14,9:39,10.31,3.277,1734,0.27,75,1.86
3/13/14,9:40,10.41,3.271,1731,0.12,97,1
3/13/14,9:42,9.55,3.267,1729,1.67,87,1.76
3/13/14,9:43,10.46,3.26,1725,0.9,89,1.34
3/13/14,9:45,10.02,3.255,1722,1.36,98,1.35
3/13/14,9:46,9.85,3.251,1720,0.51,92,0.72
3/13/14,9:48,10.4,3.248,1719,0,88,1.5
3/13/14,9:49,10.05,3.24,1715,0.11,94,1.27
3/13/14,9:50,9.5,3.236,1713,1.24,96,1.08
3/13/14,9:52,10.3,3.233,1711,1.68,87,1.49
3/13/14,9:53,10.29,3.231,1710,1.95,88,0.96
3/13/14,9:55,10.25,3.229,1709,0.28,92,1.57
3/13/14,9:56,10.46,3.225,1707,1.36,80,0.87
3/13/14,9:58,10.19,3.219,1703,1.08,79,1.72
3/13/14,9:59,10.48,3.212,1700,0.79,88,0.91
